2024-02-01 09:07:33 [INFO] omnivault/transformer/core/callbacks.py log_on_fit_start L63: Initial learning rate: 2.2961808030073203e-05
2024-02-01 09:07:33 [INFO] omnivault/transformer/core/callbacks.py log_on_fit_start_model_summary L120: Total Parameters: 270226, Trainable Parameters: 270226
2024-02-01 09:07:33 [INFO] omnivault/transformer/core/callbacks.py log_on_train_epoch_start L68: ====================================================== Starting Train Epoch: 1/30 ======================================================
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L109: Total Samples:                   7000
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L110: Total Batches:                   28
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L111: Average Epoch Train Loss:        2.42055
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L112: Average Epoch Train Perplexity:  11.25200
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L113:

2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_train_epoch_start L68: ====================================================== Starting Valid Epoch: 1/30 ======================================================
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py save_state L53: Saved checkpoint at epoch 1 to ./data/adder/checkpoints/2024-02-01_09-07-30/model_checkpoint_epoch_1.pt
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L109: Total Samples:                   2000
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L110: Total Batches:                   8
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L111: Average Epoch Valid Loss:        1.72208
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L112: Average Epoch Valid Perplexity:  5.59614
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L113:

2024-02-01 09:07:38 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L153: Correct/Total Samples:           0/1000
2024-02-01 09:07:38 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L154: Eval Accuracy:                   0.0
2024-02-01 09:07:38 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L157:
 epoch  batch_index  sample_index  equation generated  correct
    15            7            85 21+48=069 21+48=069     True
    15            7            86 61+71=132 61+71=131    False
    15            7            87 17+01=018 17+01=018     True
    15            7            88 68+23=091 68+23=091     True
    15            7            89 00+37=037 00+37=037     True
    15            7            90 94+88=182 94+88=172    False
    15            7            91 06+31=037 06+31=037     True
    15            7            92 27+18=045 27+18=045     True
    15            7            93 41+81=122 41+81=121    False
    15            7            94 15+86=101 15+86=101     True
    15            7            95 36+87=123 36+87=123     True
    15            7            96 17+37=054 17+37=054     True
    15            7            97 13+86=099 13+86=099     True
    15            7            98 29+69=098 29+69=098     True
    15            7            99 31+99=130 31+99=120    False
    15            7           100 47+29=076 47+29=076     True
    15            7           101 08+81=089 08+81=089     True
    15            7           102 72+82=154 72+82=154     True
    15            7           103 46+91=137 46+91=137     True
    15            7           104 70+35=105 70+35=105     True
    15            7           105 90+55=145 90+55=145     True
    15            7           106 99+99=198 99+99=198     True
    15            7           107 60+97=157 60+97=157     True
    15            7           108 03+40=043 03+40=043     True
    15            7           109 35+49=084 35+49=084     True
    15            7           110 32+02=034 32+02=034     True
    15            7           111 70+18=088 70+18=088     True
    15            7           112 99+05=104 99+05=104     True
    15            7           113 78+73=151 78+73=151     True
    15            7           114 03+02=005 03+02=015    False
    15            7           115 50+14=064 50+14=064     True
    15            7           116 62+02=064 62+02=064     True
    15            7           117 16+74=090 16+74=090     True
    15            7           118 68+65=133 68+65=133     True
    15            7           119 74+81=155 74+81=155     True
    15            7           120 37+48=085 37+48=085     True
    15            7           121 63+04=067 63+04=067     True
    15            7           122 06+62=068 06+62=068     True
    15            7           123 95+75=170 95+75=160    False
    15            7           124 92+37=129 92+37=129     True
    15            7           125 81+32=113 81+32=113     True
    15            7           126 53+28=081 53+28=081     True
    15            7           127 52+42=094 52+42=094     True
    15            8             0 66+97=163 66+97=163     True
    15            8             1 00+48=048 00+48=048     True
    15            8             2 65+32=097 65+32=097     True
    15            8             3 60+89=149 60+89=149     True
    15            8             4 71+61=132 71+61=131    False
    15            8             5 98+50=148 98+50=148     True
    15            8             6 90+96=186 90+96=186     True
    15            8             7 02+96=098 02+96=098     True
    15            8             8 62+75=137 62+75=137     True
    15            8             9 41+28=069 41+28=069     True
    15            8            10 95+79=174 95+79=174     True
    15            8            11 48+41=089 48+41=089     True
    15            8            12 87+95=182 87+95=172    False
    15            8            13 75+38=113 75+38=113     True
    15            8            14 31+55=086 31+55=086     True
    15            8            15 54+63=117 54+63=117     True
    15            8            16 75+82=157 75+82=157     True
    15            8            17 46+45=091 46+45=091     True
    15            8            18 13+08=021 13+08=021     True
    15            8            19 77+97=174 77+97=174     True
    15            8            20 37+35=072 37+35=072     True
    15            8            21 21+89=110 21+89=110     True
    15            8            22 58+51=109 58+51=119    False
    15            8            23 91+48=139 91+48=139     True
    15            8            24 33+23=056 33+23=056     True
    15            8            25 80+96=176 80+96=176     True
    15            8            26 78+02=080 78+02=070    False
    15            8            27 38+95=133 38+95=133     True
    15            8            28 99+25=124 99+25=124     True
    15            8            29 30+76=106 30+76=106     True
    15            8            30 42+40=082 42+40=082     True
    15            8            31 85+58=143 85+58=143     True
    15            8            32 44+46=090 44+46=090     True
    15            8            33 06+41=047 06+41=047     True
    15            8            34 65+90=155 65+90=155     True
    15            8            35 43+83=126 43+83=126     True
    15            8            36 36+61=097 36+61=097     True
    15            8            37 61+51=112 61+51=111    False
    15            8            38 38+09=047 38+09=047     True
    15            8            39 21+97=118 21+97=118     True
    15            8            40 83+30=113 83+30=113     True
    15            8            41 11+79=090 11+79=090     True
    15            8            42 14+29=043 14+29=043     True
    15            8            43 21+11=032 21+11=031    False
    15            8            44 43+53=096 43+53=096     True
    15            8            45 02+58=060 02+58=050    False
    15            8            46 78+82=160 78+82=150    False
    15            8            47 91+11=102 91+11=101    False
    15            8            48 58+54=112 58+54=112     True
    15            8            49 00+15=015 00+15=015     True
    15            8            50 83+51=134 83+51=134     True
    15            8            51 44+72=116 44+72=116     True
    15            8            52 71+20=091 71+20=091     True
    15            8            53 24+99=123 24+99=123     True
    15            8            54 46+30=076 46+30=076     True
    15            8            55 08+67=075 08+67=075     True
    15            8            56 47+42=089 47+42=089     True
    15            8            57 95+67=162 95+67=162     True
    15            8            58 40+56=096 40+56=096     True
    15            8            59 17+95=112 17+95=112     True
    15            8            60 94+66=160 94+66=150    False
    15            8            61 14+58=072 14+58=072     True
    15            8            62 56+05=061 56+05=061     True
    15            8            63 70+01=071 70+01=071     True
    15            8            64 97+59=156 97+59=156     True
    15            8            65 94+67=161 94+67=151    False
    15            8            66 13+41=054 13+41=054     True
    15            8            67 85+15=100 85+15=100     True
    15            8            68 48+53=101 48+53=101     True
    15            8            69 62+75=137 62+75=137     True
    15            8            70 87+47=134 87+47=134     True
    15            8            71 31+88=119 31+88=119     True
    15            8            72 97+16=113 97+16=113     True
    15            8            73 48+45=093 48+45=093     True
    15            8            74 99+00=099 99+00=109    False
    15            8            75 15+01=016 15+01=016     True
    15            8            76 28+96=124 28+96=124     True
    15            8            77 20+11=031 20+11=031     True
    15            8            78 07+56=063 07+56=063     True
    15            8            79 06+08=014 06+08=014     True
    15            8            80 45+46=091 45+46=091     True
    15            8            81 48+85=133 48+85=133     True
    15            8            82 62+14=076 62+14=076     True
    15            8            83 82+31=113 82+31=113     True
    15            8            84 85+88=173 85+88=163    False
    15            8            85 77+08=085 77+08=075    False
    15            8            86 16+64=080 16+64=070    False
    15            8            87 00+27=027 00+27=037    False
    15            8            88 36+75=111 36+75=111     True
    15            8            89 38+38=076 38+38=076     True
    15            8            90 88+32=120 88+32=110    False
    15            8            91 09+88=097 09+88=097     True
    15            8            92 96+87=183 96+87=173    False
    15            8            93 71+29=100 71+29=100     True
    15            8            94 99+13=112 99+13=112     True
    15            8            95 03+13=016 03+13=016     True
    15            8            96 67+23=090 67+23=090     True
    15            8            97 15+98=113 15+98=113     True
    15            8            98 10+08=018 10+08=028    False
    15            8            99 46+24=070 46+24=070     True
    15            8           100 55+63=118 55+63=118     True
    15            8           101 28+06=034 28+06=034     True
    15            8           102 43+87=130 43+87=120    False
    15            8           103 34+05=039 34+05=039     True
2024-02-01 09:08:33 [WARNING] omnivault/transformer/core/trainer.py fit L489: The method `test_one_epoch` is not implemented. Please override this method in a subclass or use a custom callback.
2024-02-01 09:08:33 [INFO] omnivault/transformer/core/callbacks.py log_on_train_epoch_start L68: ====================================================== Starting Train Epoch: 16/30 ======================================================
2024-02-01 09:08:35 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L109: Total Samples:                   7000
2024-02-01 09:08:35 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L110: Total Batches:                   28
2024-02-01 09:08:35 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L111: Average Epoch Train Loss:        0.17030
2024-02-01 09:08:35 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L112: Average Epoch Train Perplexity:  1.18566
2024-02-01 09:08:35 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L113:

2024-02-01 09:08:35 [INFO] omnivault/transformer/core/callbacks.py log_on_train_epoch_start L68: ====================================================== Starting Valid Epoch: 16/30 ======================================================
2024-02-01 09:08:35 [INFO] omnivault/transformer/core/callbacks.py save_state L53: Saved checkpoint at epoch 16 to ./data/adder/checkpoints/2024-02-01_09-07-30/model_checkpoint_epoch_16.pt
2024-02-01 09:08:35 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L109: Total Samples:                   2000
2024-02-01 09:08:35 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L110: Total Batches:                   8
2024-02-01 09:08:35 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L111: Average Epoch Valid Loss:        0.07779
2024-02-01 09:08:35 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L112: Average Epoch Valid Perplexity:  1.08090
2024-02-01 09:08:35 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L113:

2024-02-01 09:08:36 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L153: Correct/Total Samples:           925/1000
2024-02-01 09:08:36 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L154: Eval Accuracy:                   0.925
2024-02-01 09:08:36 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L157:
 epoch  batch_index  sample_index  equation generated  correct
    16            1             0 13+48=061 13+48=061     True
    16            1             1 16+55=071 16+55=071     True
    16            1             2 79+34=113 79+34=113     True
    16            1             3 35+44=079 35+44=079     True
    16            1             4 16+50=066 16+50=066     True
    16            1             5 28+47=075 28+47=075     True
    16            1             6 00+74=074 00+74=074     True
    16            1             7 15+20=035 15+20=035     True
    16            1             8 72+60=132 72+60=132     True
    16            1             9 63+68=131 63+68=131     True
    16            1            10 29+45=074 29+45=074     True
    16            1            11 34+60=094 34+60=094     True
    16            1            12 53+70=123 53+70=123     True
    16            1            13 70+50=120 70+50=110    False
    16            1            14 11+84=095 11+84=095     True
    16            1            15 42+71=113 42+71=113     True
    16            1            16 98+22=120 98+22=110    False
    16            1            17 02+02=004 02+02=004     True
    16            1            18 15+85=100 15+85=100     True
    16            1            19 21+78=099 21+78=099     True
    16            1            20 61+79=140 61+79=130    False
    16            1            21 25+99=124 25+99=124     True
    16            1            22 09+85=094 09+85=094     True
    16            1            23 60+91=151 60+91=151     True
    16            1            24 35+30=065 35+30=065     True
    16            1            25 24+51=075 24+51=075     True
    16            1            26 93+91=184 93+91=184     True
    16            1            27 39+96=135 39+96=135     True
    16            1            28 64+35=099 64+35=109    False
    16            1            29 36+22=058 36+22=058     True
    16            1            30 68+45=113 68+45=113     True
    16            1            31 16+84=100 16+84=100     True
    16            1            32 91+52=143 91+52=143     True
    16            1            33 97+36=133 97+36=133     True
    16            1            34 27+37=064 27+37=064     True
    16            1            35 99+82=181 99+82=181     True
    16            1            36 03+42=045 03+42=045     True
    16            1            37 18+38=056 18+38=056     True
    16            1            38 32+20=052 32+20=052     True
    16            1            39 38+13=051 38+13=051     True
    16            1            40 68+42=110 68+42=110     True
    16            1            41 64+00=064 64+00=064     True
    16            1            42 48+94=142 48+94=142     True
    16            1            43 58+36=094 58+36=094     True
    16            1            44 41+22=063 41+22=063     True
    16            1            45 23+58=081 23+58=081     True
    16            1            46 67+46=113 67+46=113     True
    16            1            47 40+78=118 40+78=118     True
    16            1            48 90+38=128 90+38=128     True
    16            1            49 89+52=141 89+52=141     True
    16            1            50 37+77=114 37+77=114     True
    16            1            51 29+76=105 29+76=105     True
    16            1            52 42+90=132 42+90=132     True
    16            1            53 45+82=127 45+82=127     True
    16            1            54 35+95=130 35+95=130     True
    16            1            55 92+98=190 92+98=190     True
    16            1            56 73+91=164 73+91=164     True
    16            1            57 53+97=150 53+97=140    False
    16            1            58 98+69=167 98+69=167     True
    16            1            59 20+46=066 20+46=066     True
    16            1            60 48+69=117 48+69=117     True
    16            1            61 62+31=093 62+31=093     True
    16            1            62 80+59=139 80+59=139     True
    16            1            63 58+12=070 58+12=070     True
    16            1            64 08+96=104 08+96=104     True
    16            1            65 67+06=073 67+06=073     True
    16            1            66 22+04=026 22+04=026     True
    16            1            67 61+87=148 61+87=148     True
    16            1            68 95+27=122 95+27=122     True
    16            1            69 49+83=132 49+83=132     True
    16            1            70 43+00=043 43+00=043     True
    16            1            71 01+85=086 01+85=086     True
    16            1            72 11+68=079 11+68=089    False
    16            1            73 80+03=083 80+03=083     True
    16            1            74 54+83=137 54+83=137     True
    16            1            75 73+47=120 73+47=110    False
    16            1            76 99+93=192 99+93=192     True
    16            1            77 99+13=112 99+13=112     True
    16            1            78 92+66=158 92+66=158     True
    16            1            79 90+31=121 90+31=121     True
    16            1            80 25+69=094 25+69=094     True
    16            1            81 25+44=069 25+44=069     True
    16            1            82 00+93=093 00+93=093     True
    16            1            83 88+87=175 88+87=175     True
    16            1            84 47+56=103 47+56=103     True
    16            1            85 43+59=102 43+59=102     True
    16            1            86 22+00=022 22+00=022     True
    16            1            87 34+04=038 34+04=038     True
    16            1            88 65+13=078 65+13=078     True
    16            1            89 39+82=121 39+82=111    False
    16            1            90 66+83=149 66+83=149     True
    16            1            91 51+69=120 51+69=110    False
    16            1            92 80+21=101 80+21=101     True
    16            1            93 36+79=115 36+79=115     True
    16            1            94 21+68=089 21+68=099    False
    16            1            95 11+66=077 11+66=077     True
    16            1            96 55+19=074 55+19=074     True
    16            1            97 51+61=112 51+61=112     True
    16            1            98 38+88=126 38+88=126     True
    16            1            99 37+27=064 37+27=064     True
    16            1           100 18+63=081 18+63=081     True
    16            1           101 48+11=059 48+11=059     True
    16            1           102 72+68=140 72+68=130    False
    16            1           103 37+39=076 37+39=076     True
    16            1           104 64+95=159 64+95=159     True
    16            1           105 49+75=124 49+75=124     True
    16            1           106 45+66=111 45+66=111     True
    16            1           107 34+87=121 34+87=121     True
    16            1           108 02+84=086 02+84=086     True
    16            1           109 95+00=095 95+00=095     True
    16            1           110 09+56=065 09+56=065     True
    16            1           111 22+66=088 22+66=088     True
    16            1           112 43+18=061 43+18=061     True
    16            1           113 61+35=096 61+35=096     True
    16            1           114 13+73=086 13+73=086     True
    16            1           115 25+95=120 25+95=120     True
    16            1           116 73+96=169 73+96=179    False
    16            1           117 03+96=099 03+96=109    False
    16            1           118 97+82=179 97+82=179     True
    16            1           119 18+42=060 18+42=060     True
    16            1           120 29+98=127 29+98=127     True
    16            1           121 61+00=061 61+00=061     True
    16            1           122 22+98=120 22+98=110    False
    16            1           123 12+50=062 12+50=062     True
    16            1           124 02+58=060 02+58=060     True
    16            1           125 75+86=161 75+86=161     True
    16            1           126 31+57=088 31+57=088     True
    16            1           127 49+82=131 49+82=131     True
    16            2             0 15+33=048 15+33=048     True
    16            2             1 49+57=106 49+57=106     True
    16            2             2 61+70=131 61+70=131     True
    16            2             3 91+51=142 91+51=142     True
    16            2             4 50+05=055 50+05=055     True
    16            2             5 44+16=060 44+16=060     True
    16            2             6 92+01=093 92+01=093     True
    16            2             7 85+82=167 85+82=167     True
    16            2             8 07+41=048 07+41=048     True
    16            2             9 40+06=046 40+06=046     True
    16            2            10 79+62=141 79+62=131    False
    16            2            11 95+62=157 95+62=157     True
    16            2            12 42+93=135 42+93=135     True
    16            2            13 32+73=105 32+73=105     True
    16            2            14 47+09=056 47+09=056     True
    16            2            15 59+50=109 59+50=109     True
    16            2            16 61+77=138 61+77=138     True
    16            2            17 64+06=070 64+06=070     True
    16            2            18 35+10=045 35+10=045     True
    16            2            19 32+88=120 32+88=110    False
    16            2            20 03+95=098 03+95=098     True
    16            2            21 11+38=049 11+38=049     True
    16            2            22 21+67=088 21+67=088     True
    16            2            23 33+25=058 33+25=058     True
    16            2            24 63+45=108 63+45=108     True
    16            2            25 56+12=068 56+12=068     True
    16            2            26 19+79=098 19+79=098     True
    16            2            27 60+43=103 60+43=103     True
    16            2            28 07+61=068 07+61=068     True
    16            2            29 58+03=061 58+03=061     True
    16            2            30 11+10=021 11+10=021     True
    16            2            31 49+89=138 49+89=138     True
    16            2            32 37+58=095 37+58=095     True
    16            2            33 59+78=137 59+78=137     True
    16            2            34 11+21=032 11+21=032     True
    16            2            35 37+43=080 37+43=070    False
    16            2            36 44+21=065 44+21=065     True
    16            2            37 22+97=119 22+97=119     True
    16            2            38 65+35=100 65+35=100     True
    16            2            39 06+51=057 06+51=057     True
    16            2            40 65+25=090 65+25=090     True
    16            2            41 74+94=168 74+94=168     True
    16            2            42 87+55=142 87+55=142     True
    16            2            43 90+67=157 90+67=157     True
    16            2            44 11+02=013 11+02=013     True
    16            2            45 01+66=067 01+66=067     True
    16            2            46 56+00=056 56+00=056     True
    16            2            47 58+52=110 58+52=100    False
    16            2            48 24+99=123 24+99=123     True
    16            2            49 97+13=110 97+13=110     True
    16            2            50 42+94=136 42+94=136     True
    16            2            51 60+15=075 60+15=075     True
    16            2            52 20+46=066 20+46=066     True
    16            2            53 40+70=110 40+70=110     True
    16            2            54 95+45=140 95+45=130    False
    16            2            55 96+95=191 96+95=191     True
    16            2            56 98+20=118 98+20=118     True
    16            2            57 43+19=062 43+19=062     True
    16            2            58 50+69=119 50+69=119     True
    16            2            59 27+53=080 27+53=070    False
    16            2            60 24+25=049 24+25=059    False
    16            2            61 65+92=157 65+92=157     True
    16            2            62 28+14=042 28+14=042     True
    16            2            63 20+57=077 20+57=077     True
    16            2            64 59+97=156 59+97=156     True
    16            2            65 98+32=130 98+32=120    False
    16            2            66 55+84=139 55+84=139     True
    16            2            67 20+39=059 20+39=059     True
    16            2            68 86+47=133 86+47=133     True
    16            2            69 92+36=128 92+36=128     True
    16            2            70 05+38=043 05+38=043     True
    16            2            71 77+36=113 77+36=113     True
    16            2            72 41+64=105 41+64=105     True
    16            2            73 74+51=125 74+51=125     True
    16            2            74 74+55=129 74+55=129     True
    16            2            75 64+64=128 64+64=128     True
    16            2            76 60+19=079 60+19=089    False
    16            2            77 77+96=173 77+96=173     True
    16            2            78 22+30=052 22+30=052     True
    16            2            79 82+49=131 82+49=131     True
    16            2            80 39+67=106 39+67=106     True
    16            2            81 62+40=102 62+40=102     True
    16            2            82 28+71=099 28+71=109    False
    16            2            83 47+26=073 47+26=073     True
    16            2            84 98+54=152 98+54=152     True
    16            2            85 38+70=108 38+70=108     True
    16            2            86 63+40=103 63+40=103     True
    16            2            87 86+62=148 86+62=148     True
    16            2            88 22+65=087 22+65=087     True
    16            2            89 41+17=058 41+17=058     True
    16            2            90 68+88=156 68+88=156     True
    16            2            91 96+70=166 96+70=166     True
    16            2            92 99+29=128 99+29=128     True
    16            2            93 83+39=122 83+39=122     True
    16            2            94 26+55=081 26+55=081     True
    16            2            95 53+70=123 53+70=123     True
    16            2            96 94+12=106 94+12=106     True
    16            2            97 00+37=037 00+37=037     True
    16            2            98 36+94=130 36+94=130     True
    16            2            99 40+58=098 40+58=098     True
    16            2           100 19+80=099 19+80=099     True
    16            2           101 49+44=093 49+44=093     True
    16            2           102 70+27=097 70+27=097     True
    16            2           103 52+80=132 52+80=132     True
    16            2           104 77+90=167 77+90=177    False
    16            2           105 13+92=105 13+92=105     True
    16            2           106 59+09=068 59+09=068     True
    16            2           107 33+55=088 33+55=088     True
    16            2           108 85+16=101 85+16=101     True
    16            2           109 25+65=090 25+65=090     True
    16            2           110 46+20=066 46+20=066     True
    16            2           111 29+52=081 29+52=081     True
    16            2           112 32+36=068 32+36=068     True
    16            2           113 47+08=055 47+08=055     True
    16            2           114 21+84=105 21+84=105     True
    16            2           115 24+45=069 24+45=069     True
    16            2           116 29+15=044 29+15=044     True
    16            2           117 83+03=086 83+03=086     True
    16            2           118 83+36=119 83+36=119     True
    16            2           119 58+95=153 58+95=153     True
    16            2           120 76+79=155 76+79=155     True
    16            2           121 63+30=093 63+30=093     True
    16            2           122 38+24=062 38+24=062     True
    16            2           123 19+46=065 19+46=065     True
    16            2           124 99+66=165 99+66=165     True
    16            2           125 95+73=168 95+73=168     True
    16            2           126 65+27=092 65+27=092     True
    16            2           127 91+83=174 91+83=174     True
    16            3             0 65+49=114 65+49=114     True
    16            3             1 03+08=011 03+08=011     True
    16            3             2 67+81=148 67+81=148     True
    16            3             3 47+23=070 47+23=060    False
    16            3             4 43+91=134 43+91=134     True
    16            3             5 41+67=108 41+67=108     True
    16            3             6 02+33=035 02+33=035     True
    16            3             7 64+84=148 64+84=148     True
    16            3             8 81+64=145 81+64=145     True
    16            3             9 80+11=091 80+11=091     True
    16            3            10 78+01=079 78+01=079     True
    16            3            11 89+18=107 89+18=107     True
    16            3            12 45+52=097 45+52=097     True
    16            3            13 35+30=065 35+30=065     True
    16            3            14 53+32=085 53+32=085     True
    16            3            15 49+90=139 49+90=139     True
    16            3            16 41+37=078 41+37=078     True
    16            3            17 35+14=049 35+14=049     True
    16            3            18 92+50=142 92+50=142     True
    16            3            19 37+60=097 37+60=097     True
    16            3            20 91+61=152 91+61=152     True
    16            3            21 80+77=157 80+77=157     True
    16            3            22 66+24=090 66+24=090     True
    16            3            23 81+07=088 81+07=088     True
    16            3            24 85+59=144 85+59=144     True
    16            3            25 19+69=088 19+69=088     True
    16            3            26 91+44=135 91+44=135     True
    16            3            27 25+29=054 25+29=054     True
    16            3            28 27+08=035 27+08=035     True
    16            3            29 66+14=080 66+14=080     True
    16            3            30 95+11=106 95+11=106     True
    16            3            31 13+97=110 13+97=110     True
    16            3            32 94+40=134 94+40=134     True
    16            3            33 74+31=105 74+31=105     True
    16            3            34 49+00=049 49+00=049     True
    16            3            35 59+18=077 59+18=077     True
    16            3            36 07+65=072 07+65=072     True
    16            3            37 83+55=138 83+55=138     True
    16            3            38 49+80=129 49+80=129     True
    16            3            39 64+17=081 64+17=081     True
    16            3            40 48+83=131 48+83=131     True
    16            3            41 95+44=139 95+44=139     True
    16            3            42 71+26=097 71+26=097     True
    16            3            43 06+74=080 06+74=080     True
    16            3            44 34+24=058 34+24=058     True
    16            3            45 59+71=130 59+71=120    False
    16            3            46 68+32=100 68+32=100     True
    16            3            47 38+81=119 38+81=119     True
    16            3            48 29+56=085 29+56=085     True
    16            3            49 54+55=109 54+55=109     True
    16            3            50 31+27=058 31+27=058     True
    16            3            51 97+89=186 97+89=186     True
    16            3            52 48+09=057 48+09=057     True
    16            3            53 86+76=162 86+76=162     True
    16            3            54 82+59=141 82+59=131    False
    16            3            55 01+67=068 01+67=068     True
    16            3            56 26+06=032 26+06=032     True
    16            3            57 22+46=068 22+46=068     True
    16            3            58 85+16=101 85+16=101     True
    16            3            59 29+08=037 29+08=037     True
    16            3            60 73+94=167 73+94=167     True
    16            3            61 19+62=081 19+62=081     True
    16            3            62 86+62=148 86+62=148     True
    16            3            63 38+99=137 38+99=137     True
    16            3            64 64+25=089 64+25=099    False
    16            3            65 61+72=133 61+72=133     True
    16            3            66 78+88=166 78+88=166     True
    16            3            67 43+66=109 43+66=109     True
    16            3            68 69+35=104 69+35=104     True
    16            3            69 33+77=110 33+77=100    False
    16            3            70 37+37=074 37+37=074     True
    16            3            71 87+54=141 87+54=141     True
    16            3            72 68+90=158 68+90=158     True
    16            3            73 83+44=127 83+44=127     True
    16            3            74 41+09=050 41+09=050     True
    16            3            75 13+48=061 13+48=061     True
    16            3            76 01+41=042 01+41=042     True
    16            3            77 19+74=093 19+74=093     True
    16            3            78 15+05=020 15+05=010    False
    16            3            79 55+46=101 55+46=101     True
    16            3            80 68+33=101 68+33=101     True
    16            3            81 44+40=084 44+40=084     True
    16            3            82 88+03=091 88+03=091     True
    16            3            83 81+79=160 81+79=160     True
    16            3            84 18+98=116 18+98=116     True
    16            3            85 70+64=134 70+64=124    False
    16            3            86 26+44=070 26+44=070     True
    16            3            87 98+87=185 98+87=185     True
    16            3            88 18+74=092 18+74=092     True
    16            3            89 50+68=118 50+68=118     True
    16            3            90 13+51=064 13+51=064     True
    16            3            91 90+89=179 90+89=179     True
    16            3            92 47+78=125 47+78=125     True
    16            3            93 81+57=138 81+57=138     True
    16            3            94 34+47=081 34+47=081     True
    16            3            95 94+23=117 94+23=117     True
    16            3            96 07+70=077 07+70=087    False
    16            3            97 56+33=089 56+33=089     True
    16            3            98 33+04=037 33+04=037     True
    16            3            99 26+09=035 26+09=035     True
    16            3           100 14+92=106 14+92=106     True
    16            3           101 78+54=132 78+54=132     True
    16            3           102 36+76=112 36+76=112     True
    16            3           103 17+47=064 17+47=064     True
    16            3           104 28+18=046 28+18=046     True
    16            3           105 78+54=132 78+54=132     True
    16            3           106 84+72=156 84+72=156     True
    16            3           107 00+44=044 00+44=044     True
    16            3           108 50+41=091 50+41=091     True
    16            3           109 87+88=175 87+88=175     True
    16            3           110 11+66=077 11+66=077     True
    16            3           111 80+60=140 80+60=140     True
    16            3           112 78+76=154 78+76=154     True
    16            3           113 24+74=098 24+74=098     True
    16            3           114 88+48=136 88+48=136     True
    16            3           115 38+31=069 38+31=069     True
    16            3           116 29+27=056 29+27=056     True
    16            3           117 08+45=053 08+45=053     True
    16            3           118 28+13=041 28+13=041     True
    16            3           119 53+99=152 53+99=142    False
    16            3           120 47+92=139 47+92=139     True
    16            3           121 76+21=097 76+21=097     True
    16            3           122 53+96=149 53+96=149     True
    16            3           123 93+91=184 93+91=184     True
    16            3           124 97+33=130 97+33=120    False
    16            3           125 67+78=145 67+78=145     True
    16            3           126 58+05=063 58+05=063     True
    16            3           127 00+16=016 00+16=016     True
    16            4             0 80+19=099 80+19=099     True
    16            4             1 98+22=120 98+22=110    False
    16            4             2 09+62=071 09+62=071     True
    16            4             3 06+23=029 06+23=029     True
    16            4             4 32+99=131 32+99=121    False
    16            4             5 17+02=019 17+02=019     True
    16            4             6 64+35=099 64+35=109    False
    16            4             7 35+83=118 35+83=118     True
    16            4             8 71+36=107 71+36=107     True
    16            4             9 75+06=081 75+06=081     True
    16            4            10 88+95=183 88+95=183     True
    16            4            11 19+98=117 19+98=117     True
    16            4            12 28+89=117 28+89=117     True
    16            4            13 33+11=044 33+11=044     True
    16            4            14 34+49=083 34+49=083     True
    16            4            15 90+35=125 90+35=125     True
    16            4            16 22+90=112 22+90=112     True
    16            4            17 98+89=187 98+89=187     True
    16            4            18 88+47=135 88+47=135     True
    16            4            19 30+86=116 30+86=116     True
    16            4            20 31+48=079 31+48=079     True
    16            4            21 39+21=060 39+21=050    False
